replication,learner,fe_estimate,dml_estimate,difference
31,Neural net,0.0251386014434793,0.0247209159925288,0.000417685450950549
31,Random forest,0.0251386014434793,0.0172553725458383,0.00788322889764104
32,Elastic net,0.0263322509318768,0.0433937823724968,-0.0170615314406201
32,Lasso,0.0263322509318768,0.04024628502204,-0.0139140340901632
32,Neural net,0.0263322509318768,0.047285462646662,-0.0209532117147852
32,Random forest,0.0263322509318768,0.0345981268070189,-0.00826587587514207
33,Elastic net,0.0413388386665329,0.0175073746590587,0.0238314640074742
33,Lasso,0.0413388386665329,0.0137443723780581,0.0275944662884748
33,Neural net,0.0413388386665329,0.0132747288129944,0.0280641098535385
33,Random forest,0.0413388386665329,0.0308445205931399,0.010494318073393
34,Elastic net,0.0562368742043863,0.0341387097123305,0.0220981644920558
34,Lasso,0.0562368742043863,0.0364117594771929,0.0198251147271933
34,Neural net,0.0562368742043863,0.015320014848323,0.0409168593560633
34,Random forest,0.0562368742043863,0.0310975036834958,0.0251393705208905
35,Elastic net,0.0307445733312664,0.0243596536505205,0.00638491968074592
35,Lasso,0.0307445733312664,0.0234196800874103,0.00732489324385618
35,Neural net,0.0307445733312664,0.0325470249517478,-0.00180245162048131
35,Random forest,0.0307445733312664,0.0293457983417157,0.00139877498955079
36,Elastic net,0.0238503733841202,0.0262800266126834,-0.00242965322856321
36,Lasso,0.0238503733841202,0.0281265918797843,-0.00427621849566409
36,Neural net,0.0238503733841202,0.0266281125267494,-0.00277773914262921
36,Random forest,0.0238503733841202,0.0157506961161505,0.00809967726796974
37,Elastic net,0.0530593833861313,-0.00294490523622355,0.0560042886223549
37,Lasso,0.0530593833861313,-0.00154279199670605,0.0546021753828374
37,Neural net,0.0530593833861313,0.00315473331646968,0.0499046500696616
37,Random forest,0.0530593833861313,-0.00202259534098825,0.0550819787271196
38,Elastic net,0.0563526731639668,0.054502465165999,0.00185020799796784
38,Lasso,0.0563526731639668,0.050345770533084,0.00600690263088288
38,Neural net,0.0563526731639668,0.0310267220909095,0.0253259510730573
38,Random forest,0.0563526731639668,0.0398601128485327,0.0164925603154341
39,Elastic net,0.0549998028955275,0.0226955565794721,0.0323042463160554
39,Lasso,0.0549998028955275,0.0211782610615156,0.0338215418340119
39,Neural net,0.0549998028955275,0.00969152448180116,0.0453082784137263
39,Random forest,0.0549998028955275,0.0197920372411886,0.0352077656543388
40,Elastic net,0.0700545273218957,0.015020076379695,0.0550344509422007
40,Lasso,0.0700545273218957,0.0161079181041993,0.0539466092176964
40,Neural net,0.0700545273218957,0.0241796827918712,0.0458748445300246
40,Random forest,0.0700545273218957,0.0284053920929472,0.0416491352289486
41,Elastic net,0.0450909541381864,0.0207795580657995,0.0243113960723869
41,Lasso,0.0450909541381864,0.0223878800293609,0.0227030741088255
41,Neural net,0.0450909541381864,0.0324458030964217,0.0126451510417647
41,Random forest,0.0450909541381864,0.00651679391411622,0.0385741602240702
42,Elastic net,0.023315783755946,0.0200469238170188,0.00326885993892727
42,Lasso,0.023315783755946,0.0200570172294642,0.00325876652648183
42,Neural net,0.023315783755946,0.018336306409395,0.00497947734655104
42,Random forest,0.023315783755946,0.0206085629705121,0.00270722078543388
43,Elastic net,0.0391870976074387,0.00165128518840688,0.0375358124190318
43,Lasso,0.0391870976074387,0.00119177665404082,0.0379953209533978
43,Neural net,0.0391870976074387,-0.00675666960789818,0.0459437672153368
43,Random forest,0.0391870976074387,0.00959778486812608,0.0295893127393126
44,Elastic net,0.0474420630125554,0.0101781134387587,0.0372639495737967
44,Lasso,0.0474420630125554,0.0094156854866748,0.0380263775258806
44,Neural net,0.0474420630125554,0.0177907870156402,0.0296512759969152
44,Random forest,0.0474420630125554,0.0364257659947813,0.011016297017774
45,Elastic net,-0.00683829233538212,-0.000429187703591464,-0.00640910463179066
45,Lasso,-0.00683829233538212,-0.000971777203458088,-0.00586651513192403
45,Neural net,-0.00683829233538212,0.00817544613049522,-0.0150137384658773
45,Random forest,-0.00683829233538212,0.0144939831329173,-0.0213322754682994
46,Elastic net,0.0404648013020861,0.0372885553158362,0.00317624598624989
46,Lasso,0.0404648013020861,0.0368394122731422,0.00362538902894387
46,Neural net,0.0404648013020861,0.0302007779083929,0.0102640233936931
46,Random forest,0.0404648013020861,0.0282577064741368,0.0122070948279493
47,Elastic net,0.0389530952977828,0.034033535857654,0.00491955944012881
47,Lasso,0.0389530952977828,0.0332990947634378,0.00565400053434496
47,Neural net,0.0389530952977828,0.0160499385656967,0.0229031567320861
47,Random forest,0.0389530952977828,0.0367702515602979,0.00218284373748482
48,Elastic net,0.0478249741183289,-0.00682156233540577,0.0546465364537346
48,Lasso,0.0478249741183289,-0.00674331862668393,0.0545682927450128
48,Neural net,0.0478249741183289,-0.00526951357109528,0.0530944876894241
